snapshot_utc,snapshot_swe,match,home_team,away_team,kickoff_utc,kickoff_swe,bookmaker,home_odds,draw_odds,away_odds,spread_team,spread_point,spread_odds,total_line,over_odds,under_odds,last_update
2026-06-13 18:55:34,2026-06-13 20:55:34,Qatar vs Switzerland,Qatar,Switzerland,2026-06-13 19:00,2026-06-13 21:00,pinnacle,17.66,7.16,1.2,Qatar,1.75,2.13,2.75,1.99,1.91,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Qatar vs Switzerland,Qatar,Switzerland,2026-06-13 19:00,2026-06-13 21:00,pinnacle,17.66,7.16,1.2,Switzerland,-1.75,1.81,2.75,1.99,1.91,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Brazil vs Morocco,Brazil,Morocco,2026-06-13 22:00,2026-06-14 00:00,pinnacle,1.69,3.84,5.75,Brazil,-0.75,1.91,2.25,1.92,1.99,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Brazil vs Morocco,Brazil,Morocco,2026-06-13 22:00,2026-06-14 00:00,pinnacle,1.69,3.84,5.75,Morocco,0.75,2.03,2.25,1.92,1.99,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Haiti vs Scotland,Haiti,Scotland,2026-06-14 01:00,2026-06-14 03:00,pinnacle,6.0,4.65,1.56,Haiti,1.0,2.02,3.0,2.09,1.83,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Haiti vs Scotland,Haiti,Scotland,2026-06-14 01:00,2026-06-14 03:00,pinnacle,6.0,4.65,1.56,Scotland,-1.0,1.91,3.0,2.09,1.83,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Australia vs Turkey,Australia,Turkey,2026-06-14 04:00,2026-06-14 06:00,pinnacle,5.47,3.88,1.71,Australia,0.75,2.01,2.5,2.08,1.84,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Australia vs Turkey,Australia,Turkey,2026-06-14 04:00,2026-06-14 06:00,pinnacle,5.47,3.88,1.71,Turkey,-0.75,1.93,2.5,2.08,1.84,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Germany vs Curaçao,Germany,Curaçao,2026-06-14 17:00,2026-06-14 19:00,pinnacle,1.04,21.0,41.0,Curaçao,3.5,1.86,4.25,1.9,1.93,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Germany vs Curaçao,Germany,Curaçao,2026-06-14 17:00,2026-06-14 19:00,pinnacle,1.04,21.0,41.0,Germany,-3.5,2.0,4.25,1.9,1.93,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Netherlands vs Japan,Netherlands,Japan,2026-06-14 20:00,2026-06-14 22:00,pinnacle,2.0,3.7,3.77,Japan,0.5,1.89,2.5,1.9,1.99,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Netherlands vs Japan,Netherlands,Japan,2026-06-14 20:00,2026-06-14 22:00,pinnacle,2.0,3.7,3.77,Netherlands,-0.5,2.01,2.5,1.9,1.99,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Ivory Coast vs Ecuador,Ivory Coast,Ecuador,2026-06-14 23:00,2026-06-15 01:00,pinnacle,3.66,2.82,2.47,Ecuador,-0.25,2.06,1.75,1.83,2.08,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Ivory Coast vs Ecuador,Ivory Coast,Ecuador,2026-06-14 23:00,2026-06-15 01:00,pinnacle,3.66,2.82,2.47,Ivory Coast,0.25,1.86,1.75,1.83,2.08,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Sweden vs Tunisia,Sweden,Tunisia,2026-06-15 02:00,2026-06-15 04:00,pinnacle,1.91,3.54,4.38,Sweden,-0.5,1.92,2.25,1.96,1.93,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Sweden vs Tunisia,Sweden,Tunisia,2026-06-15 02:00,2026-06-15 04:00,pinnacle,1.91,3.54,4.38,Tunisia,0.5,1.99,2.25,1.96,1.93,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Spain vs Cape Verde,Spain,Cape Verde,2026-06-15 16:00,2026-06-15 18:00,pinnacle,1.08,11.51,28.24,Cape Verde,2.5,1.91,3.5,2.01,1.83,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Spain vs Cape Verde,Spain,Cape Verde,2026-06-15 16:00,2026-06-15 18:00,pinnacle,1.08,11.51,28.24,Spain,-2.5,1.94,3.5,2.01,1.83,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Belgium vs Egypt,Belgium,Egypt,2026-06-15 19:00,2026-06-15 21:00,pinnacle,1.61,4.07,5.82,Belgium,-0.75,1.81,2.5,2.01,1.88,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Belgium vs Egypt,Belgium,Egypt,2026-06-15 19:00,2026-06-15 21:00,pinnacle,1.61,4.07,5.82,Egypt,0.75,2.12,2.5,2.01,1.88,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Saudi Arabia vs Uruguay,Saudi Arabia,Uruguay,2026-06-15 22:00,2026-06-16 00:00,pinnacle,8.19,4.5,1.44,Saudi Arabia,1.25,1.86,2.25,1.83,2.08,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Saudi Arabia vs Uruguay,Saudi Arabia,Uruguay,2026-06-15 22:00,2026-06-16 00:00,pinnacle,8.19,4.5,1.44,Uruguay,-1.25,2.05,2.25,1.83,2.08,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Iran vs New Zealand,Iran,New Zealand,2026-06-16 01:00,2026-06-16 03:00,pinnacle,1.84,3.53,4.78,Iran,-0.5,1.85,2.0,1.83,2.07,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Iran vs New Zealand,Iran,New Zealand,2026-06-16 01:00,2026-06-16 03:00,pinnacle,1.84,3.53,4.78,New Zealand,0.5,2.07,2.0,1.83,2.07,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,France vs Senegal,France,Senegal,2026-06-16 19:00,2026-06-16 21:00,pinnacle,1.48,4.46,7.31,France,-1.0,1.82,2.5,2.01,1.88,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,France vs Senegal,France,Senegal,2026-06-16 19:00,2026-06-16 21:00,pinnacle,1.48,4.46,7.31,Senegal,1.0,2.1,2.5,2.01,1.88,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Iraq vs Norway,Iraq,Norway,2026-06-16 22:00,2026-06-17 00:00,pinnacle,15.62,7.55,1.19,Iraq,2.0,1.88,3.0,1.96,1.93,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Iraq vs Norway,Iraq,Norway,2026-06-16 22:00,2026-06-17 00:00,pinnacle,15.62,7.55,1.19,Norway,-2.0,2.03,3.0,1.96,1.93,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Argentina vs Algeria,Argentina,Algeria,2026-06-17 01:00,2026-06-17 03:00,pinnacle,1.41,4.57,9.08,Algeria,1.25,1.96,2.5,1.97,1.92,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Argentina vs Algeria,Argentina,Algeria,2026-06-17 01:00,2026-06-17 03:00,pinnacle,1.41,4.57,9.08,Argentina,-1.25,1.94,2.5,1.97,1.92,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Austria vs Jordan,Austria,Jordan,2026-06-17 04:00,2026-06-17 06:00,pinnacle,1.34,5.45,9.17,Austria,-1.5,2.0,2.75,1.9,1.99,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Austria vs Jordan,Austria,Jordan,2026-06-17 04:00,2026-06-17 06:00,pinnacle,1.34,5.45,9.17,Jordan,1.5,1.91,2.75,1.9,1.99,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Portugal vs DR Congo,Portugal,DR Congo,2026-06-17 17:00,2026-06-17 19:00,pinnacle,1.29,5.75,11.22,DR Congo,1.5,2.02,2.75,1.92,1.97,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Portugal vs DR Congo,Portugal,DR Congo,2026-06-17 17:00,2026-06-17 19:00,pinnacle,1.29,5.75,11.22,Portugal,-1.5,1.89,2.75,1.92,1.97,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,England vs Croatia,England,Croatia,2026-06-17 20:00,2026-06-17 22:00,pinnacle,1.73,3.9,4.96,Croatia,0.75,1.93,2.25,1.93,1.96,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,England vs Croatia,England,Croatia,2026-06-17 20:00,2026-06-17 22:00,pinnacle,1.73,3.9,4.96,England,-0.75,1.97,2.25,1.93,1.96,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Ghana vs Panama,Ghana,Panama,2026-06-17 23:00,2026-06-18 01:00,pinnacle,2.2,3.5,3.42,Ghana,-0.25,1.9,2.25,2.04,1.85,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Ghana vs Panama,Ghana,Panama,2026-06-17 23:00,2026-06-18 01:00,pinnacle,2.2,3.5,3.42,Panama,0.25,2.0,2.25,2.04,1.85,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Uzbekistan vs Colombia,Uzbekistan,Colombia,2026-06-18 02:00,2026-06-18 04:00,pinnacle,9.19,4.75,1.39,Colombia,-1.25,1.93,2.5,1.97,1.92,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Uzbekistan vs Colombia,Uzbekistan,Colombia,2026-06-18 02:00,2026-06-18 04:00,pinnacle,9.19,4.75,1.39,Uzbekistan,1.25,1.98,2.5,1.97,1.92,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Czech Republic vs South Africa,Czech Republic,South Africa,2026-06-18 16:00,2026-06-18 18:00,pinnacle,1.79,3.84,4.57,Czech Republic,-0.75,2.08,2.25,1.85,2.05,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Czech Republic vs South Africa,Czech Republic,South Africa,2026-06-18 16:00,2026-06-18 18:00,pinnacle,1.79,3.84,4.57,South Africa,0.75,1.84,2.25,1.85,2.05,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Switzerland vs Bosnia & Herzegovina,Switzerland,Bosnia & Herzegovina,2026-06-18 19:00,2026-06-18 21:00,pinnacle,1.55,4.05,5.51,Bosnia & Herzegovina,1.0,1.85,2.25,1.78,2.03,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Switzerland vs Bosnia & Herzegovina,Switzerland,Bosnia & Herzegovina,2026-06-18 19:00,2026-06-18 21:00,pinnacle,1.55,4.05,5.51,Switzerland,-1.0,1.95,2.25,1.78,2.03,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Canada vs Qatar,Canada,Qatar,2026-06-18 22:00,2026-06-19 00:00,pinnacle,1.26,5.42,10.16,Canada,-1.5,1.89,2.5,1.8,2.0,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Canada vs Qatar,Canada,Qatar,2026-06-18 22:00,2026-06-19 00:00,pinnacle,1.26,5.42,10.16,Qatar,1.5,1.91,2.5,1.8,2.0,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Mexico vs South Korea,Mexico,South Korea,2026-06-19 01:00,2026-06-19 03:00,pinnacle,1.98,3.38,4.27,Mexico,-0.5,1.99,2.0,1.86,2.04,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Mexico vs South Korea,Mexico,South Korea,2026-06-19 01:00,2026-06-19 03:00,pinnacle,1.98,3.38,4.27,South Korea,0.5,1.92,2.0,1.86,2.04,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,USA vs Australia,USA,Australia,2026-06-19 19:00,2026-06-19 21:00,pinnacle,1.47,4.6,5.68,Australia,1.0,1.95,2.5,1.89,1.89,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,USA vs Australia,USA,Australia,2026-06-19 19:00,2026-06-19 21:00,pinnacle,1.47,4.6,5.68,USA,-1.0,1.85,2.5,1.89,1.89,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Scotland vs Morocco,Scotland,Morocco,2026-06-19 22:00,2026-06-20 00:00,pinnacle,4.38,3.27,1.87,Morocco,-0.5,1.88,2.25,1.98,1.81,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Scotland vs Morocco,Scotland,Morocco,2026-06-19 22:00,2026-06-20 00:00,pinnacle,4.38,3.27,1.87,Scotland,0.5,1.93,2.25,1.98,1.81,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Brazil vs Haiti,Brazil,Haiti,2026-06-20 01:00,2026-06-20 03:00,pinnacle,,,,Brazil,-2.75,1.82,3.75,1.93,1.83,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Brazil vs Haiti,Brazil,Haiti,2026-06-20 01:00,2026-06-20 03:00,pinnacle,,,,Haiti,2.75,1.95,3.75,1.93,1.83,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Turkey vs Paraguay,Turkey,Paraguay,2026-06-20 03:00,2026-06-20 05:00,pinnacle,1.97,3.24,3.98,Paraguay,0.5,1.83,2.25,1.97,1.82,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Turkey vs Paraguay,Turkey,Paraguay,2026-06-20 03:00,2026-06-20 05:00,pinnacle,1.97,3.24,3.98,Turkey,-0.5,1.98,2.25,1.97,1.82,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Netherlands vs Sweden,Netherlands,Sweden,2026-06-20 17:00,2026-06-20 19:00,pinnacle,1.61,4.02,4.95,Netherlands,-1.0,2.03,2.5,1.89,1.89,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Netherlands vs Sweden,Netherlands,Sweden,2026-06-20 17:00,2026-06-20 19:00,pinnacle,1.61,4.02,4.95,Sweden,1.0,1.78,2.5,1.89,1.89,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Germany vs Ivory Coast,Germany,Ivory Coast,2026-06-20 20:00,2026-06-20 22:00,pinnacle,1.52,4.3,5.42,Germany,-1.0,1.92,2.75,1.97,1.82,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Germany vs Ivory Coast,Germany,Ivory Coast,2026-06-20 20:00,2026-06-20 22:00,pinnacle,1.52,4.3,5.42,Ivory Coast,1.0,1.88,2.75,1.97,1.82,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Ecuador vs Curaçao,Ecuador,Curaçao,2026-06-21 00:00,2026-06-21 02:00,pinnacle,1.18,7.17,11.84,Curaçao,2.0,1.78,2.75,1.84,1.94,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Ecuador vs Curaçao,Ecuador,Curaçao,2026-06-21 00:00,2026-06-21 02:00,pinnacle,1.18,7.17,11.84,Ecuador,-2.0,2.05,2.75,1.84,1.94,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Tunisia vs Japan,Tunisia,Japan,2026-06-21 04:00,2026-06-21 06:00,pinnacle,5.35,3.6,1.65,Japan,-0.75,1.87,2.25,1.9,1.88,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Tunisia vs Japan,Tunisia,Japan,2026-06-21 04:00,2026-06-21 06:00,pinnacle,5.35,3.6,1.65,Tunisia,0.75,1.93,2.25,1.9,1.88,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Spain vs Saudi Arabia,Spain,Saudi Arabia,2026-06-21 16:00,2026-06-21 18:00,pinnacle,1.09,10.34,21.96,Saudi Arabia,2.5,1.83,3.25,1.94,1.84,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Spain vs Saudi Arabia,Spain,Saudi Arabia,2026-06-21 16:00,2026-06-21 18:00,pinnacle,1.09,10.34,21.96,Spain,-2.5,1.98,3.25,1.94,1.84,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Belgium vs Iran,Belgium,Iran,2026-06-21 19:00,2026-06-21 21:00,pinnacle,1.36,4.67,7.87,Belgium,-1.25,1.87,2.5,1.82,1.97,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Belgium vs Iran,Belgium,Iran,2026-06-21 19:00,2026-06-21 21:00,pinnacle,1.36,4.67,7.87,Iran,1.25,1.93,2.5,1.82,1.97,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Uruguay vs Cape Verde,Uruguay,Cape Verde,2026-06-21 22:00,2026-06-22 00:00,pinnacle,1.4,4.43,7.32,Cape Verde,1.25,1.76,2.5,1.87,1.92,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Uruguay vs Cape Verde,Uruguay,Cape Verde,2026-06-21 22:00,2026-06-22 00:00,pinnacle,1.4,4.43,7.32,Uruguay,-1.25,2.06,2.5,1.87,1.92,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,New Zealand vs Egypt,New Zealand,Egypt,2026-06-22 01:00,2026-06-22 03:00,pinnacle,4.33,3.81,1.73,Egypt,-0.75,1.97,2.25,1.95,1.83,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,New Zealand vs Egypt,New Zealand,Egypt,2026-06-22 01:00,2026-06-22 03:00,pinnacle,4.33,3.81,1.73,New Zealand,0.75,1.83,2.25,1.95,1.83,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Argentina vs Austria,Argentina,Austria,2026-06-22 17:00,2026-06-22 19:00,pinnacle,1.61,3.7,5.53,Argentina,-0.75,1.79,2.5,1.95,1.83,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Argentina vs Austria,Argentina,Austria,2026-06-22 17:00,2026-06-22 19:00,pinnacle,1.61,3.7,5.53,Austria,0.75,2.03,2.5,1.95,1.83,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,France vs Iraq,France,Iraq,2026-06-22 21:00,2026-06-22 23:00,pinnacle,1.11,8.12,24.37,France,-2.25,1.8,3.25,1.99,1.8,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,France vs Iraq,France,Iraq,2026-06-22 21:00,2026-06-22 23:00,pinnacle,1.11,8.12,24.37,Iraq,2.25,2.02,3.25,1.99,1.8,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Norway vs Senegal,Norway,Senegal,2026-06-23 00:00,2026-06-23 02:00,pinnacle,2.09,3.51,3.28,Norway,-0.25,1.83,2.5,1.94,1.85,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Norway vs Senegal,Norway,Senegal,2026-06-23 00:00,2026-06-23 02:00,pinnacle,2.09,3.51,3.28,Senegal,0.25,1.98,2.5,1.94,1.85,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Jordan vs Algeria,Jordan,Algeria,2026-06-23 03:00,2026-06-23 05:00,pinnacle,6.56,4.25,1.45,Algeria,-1.0,1.79,2.5,1.88,1.9,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Jordan vs Algeria,Jordan,Algeria,2026-06-23 03:00,2026-06-23 05:00,pinnacle,6.56,4.25,1.45,Jordan,1.0,2.03,2.5,1.88,1.9,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Portugal vs Uzbekistan,Portugal,Uzbekistan,2026-06-23 17:00,2026-06-23 19:00,pinnacle,1.23,6.06,10.68,Portugal,-1.5,1.82,2.75,1.78,2.03,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Portugal vs Uzbekistan,Portugal,Uzbekistan,2026-06-23 17:00,2026-06-23 19:00,pinnacle,1.23,6.06,10.68,Uzbekistan,1.5,1.99,2.75,1.78,2.03,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,England vs Ghana,England,Ghana,2026-06-23 20:00,2026-06-23 22:00,pinnacle,1.3,5.26,8.76,England,-1.5,1.88,2.75,1.88,1.91,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,England vs Ghana,England,Ghana,2026-06-23 20:00,2026-06-23 22:00,pinnacle,1.3,5.26,8.76,Ghana,1.5,1.92,2.75,1.88,1.91,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Panama vs Croatia,Panama,Croatia,2026-06-23 23:00,2026-06-24 01:00,pinnacle,6.33,3.71,1.55,Croatia,-1.0,1.93,2.25,1.79,2.0,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Panama vs Croatia,Panama,Croatia,2026-06-23 23:00,2026-06-24 01:00,pinnacle,6.33,3.71,1.55,Panama,1.0,1.87,2.25,1.79,2.0,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Colombia vs DR Congo,Colombia,DR Congo,2026-06-24 02:00,2026-06-24 04:00,pinnacle,1.43,4.24,7.23,Colombia,-1.25,2.08,2.25,1.88,1.9,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Colombia vs DR Congo,Colombia,DR Congo,2026-06-24 02:00,2026-06-24 04:00,pinnacle,1.43,4.24,7.23,DR Congo,1.25,1.75,2.25,1.88,1.9,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Bosnia & Herzegovina vs Qatar,Bosnia & Herzegovina,Qatar,2026-06-24 19:00,2026-06-24 21:00,pinnacle,1.57,3.72,5.97,Bosnia & Herzegovina,-1.0,2.06,2.25,1.79,2.0,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Bosnia & Herzegovina vs Qatar,Bosnia & Herzegovina,Qatar,2026-06-24 19:00,2026-06-24 21:00,pinnacle,1.57,3.72,5.97,Qatar,1.0,1.77,2.25,1.79,2.0,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Switzerland vs Canada,Switzerland,Canada,2026-06-24 19:00,2026-06-24 21:00,pinnacle,2.08,3.36,3.46,Canada,0.25,2.01,2.25,1.83,1.96,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Switzerland vs Canada,Switzerland,Canada,2026-06-24 19:00,2026-06-24 21:00,pinnacle,2.08,3.36,3.46,Switzerland,-0.25,1.8,2.25,1.83,1.96,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Scotland vs Brazil,Scotland,Brazil,2026-06-24 22:00,2026-06-25 00:00,pinnacle,5.69,4.93,1.43,Brazil,-1.25,1.94,2.5,1.81,1.98,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Scotland vs Brazil,Scotland,Brazil,2026-06-24 22:00,2026-06-25 00:00,pinnacle,5.69,4.93,1.43,Scotland,1.25,1.86,2.5,1.81,1.98,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Morocco vs Haiti,Morocco,Haiti,2026-06-24 22:00,2026-06-25 00:00,pinnacle,1.33,4.94,8.38,Haiti,1.5,1.82,2.75,1.85,1.94,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Morocco vs Haiti,Morocco,Haiti,2026-06-24 22:00,2026-06-25 00:00,pinnacle,1.33,4.94,8.38,Morocco,-1.5,1.99,2.75,1.85,1.94,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Czech Republic vs Mexico,Czech Republic,Mexico,2026-06-25 01:00,2026-06-25 03:00,pinnacle,4.5,3.51,1.78,Czech Republic,0.5,2.04,2.25,1.86,1.93,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Czech Republic vs Mexico,Czech Republic,Mexico,2026-06-25 01:00,2026-06-25 03:00,pinnacle,4.5,3.51,1.78,Mexico,-0.5,1.78,2.25,1.86,1.93,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,South Africa vs South Korea,South Africa,South Korea,2026-06-25 01:00,2026-06-25 03:00,pinnacle,5.37,3.8,1.6,South Africa,0.75,2.02,2.5,2.02,1.78,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,South Africa vs South Korea,South Africa,South Korea,2026-06-25 01:00,2026-06-25 03:00,pinnacle,5.37,3.8,1.6,South Korea,-0.75,1.79,2.5,2.02,1.78,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Curaçao vs Ivory Coast,Curaçao,Ivory Coast,2026-06-25 20:00,2026-06-25 22:00,pinnacle,11.65,6.54,1.2,Curaçao,1.75,1.99,2.75,1.8,2.0,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Curaçao vs Ivory Coast,Curaçao,Ivory Coast,2026-06-25 20:00,2026-06-25 22:00,pinnacle,11.65,6.54,1.2,Ivory Coast,-1.75,1.82,2.75,1.8,2.0,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Ecuador vs Germany,Ecuador,Germany,2026-06-25 20:00,2026-06-25 22:00,pinnacle,4.39,3.66,1.75,Ecuador,0.75,1.82,2.5,1.91,1.88,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Ecuador vs Germany,Ecuador,Germany,2026-06-25 20:00,2026-06-25 22:00,pinnacle,4.39,3.66,1.75,Germany,-0.75,1.99,2.5,1.91,1.88,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Japan vs Sweden,Japan,Sweden,2026-06-25 23:00,2026-06-26 01:00,pinnacle,2.06,3.38,3.49,Japan,-0.25,1.79,2.25,1.8,2.0,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Japan vs Sweden,Japan,Sweden,2026-06-25 23:00,2026-06-26 01:00,pinnacle,2.06,3.38,3.49,Sweden,0.25,2.03,2.25,1.8,2.0,2026-06-13T18:55:16Z
2026-06-13 18:55:34,2026-06-13 20:55:34,Tunisia vs Netherlands,Tunisia,Netherlands,2026-06-25 23:00,2026-06-26 01:00,pinnacle,6.28,4.22,1.47,Netherlands,-1.0,1.81,2.5,1.83,1.95,2026-06-13T18:55:16Z
